,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
261,39460218,magic files contain wrong printf formats,"debian's libmagic is unhappy with the magic files from r2


looks like a few files mistakenly assume, that magic's ""long"" type translates into ""%lu"", but the format string uses c-based types, while magic's ""long"" is always 32-bit (see ""man magic""). so there is a size
mismatch on e.g. x86-64. also the files should be architecture independent as far as i can see, so they should be installed to /usr/share/radare2/$version/magic/?
",0,1,0,0,6,69,10.91,57,2,3,3,10992,0,magic `` file version/magic/ unhappy lu libmagic independent c-based /usr/share/radare2/,magic `` file version/magic/ unhappy lu libmagic independent c-based /usr/share/radare2/ mismatch type x86-64 mistakenly architecture 32-bit translate debian r2 assume
262,53694087,shardedcorpus skips the first value of a generator,"description
shardedcorpus skips the first value of a generator. this is possibly caused by shardedcorpus not using the fixed corpus that is returned from is_corpus method, but i haven't verified this yet.

steps/code/corpus to reproduce


expected results

expected output:

actual results

actual output:

i.e. the first item in the generator has been skipped and is missing from the resulting corpus

versions

darwin-16.7.0-x86_64-i386-64bit
[gcc 4.2.1 compatible apple llvm 6.0 (clang-600.0.57)]
numpy 1.12.1
scipy 0.19.0
gensim 2.3.0
fast_version 1

",0,3,0,1,8,77,17.53,,2,14,1,9830,1,shardedcorpus generator skip corpus result is_corpus fixed darwin-16.7.0-x86_64-i386-64bit clang-600.0.57 0.19.0,shardedcorpus generator skip corpus result is_corpus fixed darwin-16.7.0-x86_64-i386-64bit clang-600.0.57 0.19.0 output llvm 6.0 2.3.0 1.12.1 gcc 4.2.1 actual fast_version scipy
263,56303235,add a loading indicator,"we need to have a loading indicator when user clicks on sign in button - 


",1,0,0,0,4,14,7.01,,4,25,6,10409,1,indicator loading sign button click user,indicator loading sign button click user
264,26678364,`equals` should skip null and undefined nodes,"there is a common pattern to use ternary operators to create conditions inside jsx templates.


i expect `equals` should return true when compare these templates


but now it expects null value and second template must be only


i suppose this comparison should skip null and undefined values in such cases. what do you think?

",0,3,0,0,7,54,12.36,0,2,114,8,17916,1,template null ternary jsx comparison condition skip equal expect pattern,template null ternary jsx comparison condition skip equal expect pattern operator compare common suppose undefined inside create true return
265,24925363,run the examples during automated testing or at release,"right now `examples/advanced/autowrap_ufuncify` doesn't run with the development version of sympy because of backwards incompatible api changes, see #10234. we should figure out how to run these on travis or simply before each release.

",0,0,0,0,9,34,15.54,40,1,9,4,6199,0,10234. travis incompatible examples/advanced/autowrap_ufuncify backwards sympy development figure simply api,10234. travis incompatible examples/advanced/autowrap_ufuncify backwards sympy development figure simply api release change version
266,3435153,resize tracking is not working for multiple maps,"test case: http://jsfiddle.net/cf2zz/

if you will change page width, the top map updates property while the bottom one doesn't.

probably, the proplem is that `l.domevent` doesn't allow to add listener multiple times to the same object (`window` in this case) for the same event type (`resize`).

",0,0,0,0,8,46,12.72,,2,6,0,25710,0,proplem l.domevent //jsfiddle.net/cf2zz/ width resize listener bottom multiple top event,proplem l.domevent //jsfiddle.net/cf2zz/ width resize listener bottom multiple top event property object window update map time type change add test
267,18842763,node-inspector redirects to localhost,"when i start node-inspector using `./bin/inspector.js --web-port=8092` and then navigate to myserver:8092/debug?port=6677 from a remote machine, it redirects me to http://127.0.0.1:8092/debug?ws=127.0.0.1:8092&port=5858 . this makes remote debugging impossible.


",1,0,0,0,4,26,27.36,53,1,4,1,12460,0,remote ws=127.0.0.1:8092 web-port=8092 redirect port=6677 port=5858 myserver:8092/debug //127.0.0.1:8092/debug ./bin/inspector.js node-inspector,remote ws=127.0.0.1:8092 web-port=8092 redirect port=6677 port=5858 myserver:8092/debug //127.0.0.1:8092/debug ./bin/inspector.js node-inspector impossible navigate machine debug start http
268,19161905,relax regex for checking fall through comment,"hey,

it'd be a little more convenient for us pedantics if the fall through regex were a little more relaxed. to support capitalization and imperative speech.

i propose:
https://github.com/eslint/eslint/blob/master/lib/rules/no-fallthrough.js:


",0,1,0,0,7,29,22.73,0,3,23,1,14910,1,speech relaxed pedantics imperative convenient //github.com/eslint/eslint/blob/master/lib/rules/no-fallthrough.js capitalization hey regex fall,speech relaxed pedantics imperative convenient //github.com/eslint/eslint/blob/master/lib/rules/no-fallthrough.js capitalization hey regex fall propose support http
269,17383557,show number of flags on each flagspace,"in `fs` and `fsj` (json)

",0,0,0,0,7,5,-3.17,58,2,21,6,10992,0,fsj fs json,fsj fs json
270,43466746,cf- / ps doesn't remove definition from project,,0,2,0,0,7,0,-15.81,0,1,2,0,10992,1,,
271,26966917,undefined constant `phpseclib_inc_dir` with autoloader,"since commit ac9714cf6ab20b31a8375b13014fd77ebacd7b56 i get an error 200 message loading the main page and some errors in the apache error log:

> php notice:  use of undefined constant phpseclib_inc_dir - assumed 'phpseclib_inc_dir' in /var/www/pma-dev/libraries/autoloader.php on line 19, referer: http://192.168.56.2/pma-dev/index.php?token=9a3a3a6fa271e5be438d61fa82fb0694
> [stack trace truncated]

",0,0,0,0,5,40,31.05,0,5,6,14,4445,0,error token=9a3a3a6fa271e5be438d61fa82fb0694 referer phpseclib_inc_dir ac9714cf6ab20b31a8375b13014fd77ebacd7b56 /var/www/pma-dev/libraries/autoloader.php //192.168.56.2/pma-dev/index.php 'phpseclib_inc_dir truncate apache,error token=9a3a3a6fa271e5be438d61fa82fb0694 referer phpseclib_inc_dir ac9714cf6ab20b31a8375b13014fd77ebacd7b56 /var/www/pma-dev/libraries/autoloader.php //192.168.56.2/pma-dev/index.php 'phpseclib_inc_dir truncate apache 200 constant 19 php commit assume undefined stack main trace
272,52218134,proofread no-mixed-operators,"two typos on that page:

* ""default is the groups for each kind of operators.""
* ""now, considers about ... this configure has 2 groups""

i'd fix them, but the entire page isn't super clear to me. i wanted to disable warnings for obvious arithmetic expressions like `a * b - c` (if you don't know those operator priorities, you probably shouldn't be programming), but apparently there's no way to exclude a group of operators - you need to list all others?
",0,0,0,0,2,76,9.64,0,1,7,11,14910,1,operator `` arithmetic considers super exclude entire program typo priority,operator `` arithmetic considers super exclude entire program typo priority expression configure disable obvious list warning default
273,29890596,xmlhttprequest put error (android),"hi,

i am trying to use xmlhttprequest for a put api. when running the put api with a method body on android simulator, i am getting the error ""method put must not have a request body.""
the exact same code works fine for ios.

i am running react native 0.23.

am i missing something?

thanks

",1,0,0,0,4,55,7.37,5,1,1,1,80973,0,body api xmlhttprequest simulator 0.23. method exact native io android,body api xmlhttprequest simulator 0.23. method exact native io android react fine `` request error code
274,34274081,change word2vec default to avoid lowercasing,"make default `model.accuracy(""file"", use_lowercase=false)`.

see related pr https://github.com/piskvorky/gensim/pull/607

",1,0,0,0,6,8,50.71,20,2,21,13,9830,1,use_lowercase=false model.accuracy //github.com/piskvorky/gensim/pull/607 pr `` default file http,use_lowercase=false model.accuracy //github.com/piskvorky/gensim/pull/607 pr `` default file http
275,66583235,new documentation lint rule,"
maybe someone would like to tackle that? :-) 
",1,0,0,0,4,7,9.06,0,56,351,252,64262,0,tackle,tackle
276,14223046,add examples in docs for imageset intersection,"after https://github.com/sympy/sympy/pull/7587 sympy can evaluate set intersections like 
",0,0,0,0,7,8,34,0,1,6,0,6199,1,intersection //github.com/sympy/sympy/pull/7587 evaluate sympy set http,intersection //github.com/sympy/sympy/pull/7587 evaluate sympy set http
277,7447725,stylish formatter default colors look bad on windows,"the default message color in the stylish formatter on windows is pretty unreadable. probably need to change to something a bit lighter.


",1,0,0,0,8,22,11.87,0,1,1,1,14910,1,unreadable lighter stylish formatter color pretty bit window message default,unreadable lighter stylish formatter color pretty bit window message default change
278,28653356,doc:error:capturestacktrace description inaccurate,"
> the first line of the trace, instead of being prefixed with `errortype:
> message`, will be the result of calling `targetobject.tostring()`.

this test program:


proves the description incorrect.  the first line is produced by `deps/v8/src/messages.js` in `errortostringdetectcycle` from the `name` and `message` properties of `targetobject` with this logic:


where `name` defaults to `""error""` and `message` defaults to `""""`.

i'm not good at user-facing technical documentation so i'd rather not try to craft replacement text for something that complex.

",1,2,0,0,3,76,17.54,,1,1,2,64262,1,message `` user-facing targetobject.tostring targetobject errortype errortostringdetectcycle deps/v8/src/messages.js craft technical,message `` user-facing targetobject.tostring targetobject errortype errortostringdetectcycle deps/v8/src/messages.js craft technical replacement prove complex default program produce prefix logic incorrect trace
279,38819599,add ?oj,"
",0,0,0,0,2,0,-15.81,5,4,30,11,10992,0,,
280,16609211,flagspace for registers,"currently registers are in sections by default. can we give them their own flagspace?

",0,0,0,0,3,14,11.94,0,5,47,4,10992,0,flagspace register default,flagspace register default
